-0.029806020951476997,0.000940497735522193,-0.040484449263082464,-0.09352546957374126,0.024883056593911553,-0.03352989813853124,0.04518758706828705,-0.2026785636638249
-0.11431966191359803,-0.017332236436404864,-0.05886033601246216,-0.10176269716303993,0.009586951656232048,-0.08295392706177493,0.021080219759331043,-0.177441106927217
-0.1958615325337926,-0.033755016241559264,-0.0803131709768989,-0.10221923681267221,-0.015087823964520974,-0.13209262310744097,-0.010703805849840093,-0.14544652407600903
-0.2654554288623303,-0.04669672778787029,-0.10543971250406053,-0.08410116837776509,-0.05370339270018222,-0.16439106802894995,-0.03662882307687756,-0.10150055526358503
-0.3055701950013369,-0.054646323154745303,-0.13429917274199463,-0.042823186849686376,-0.10537272188070386,-0.1796688129933631,-0.05614464521004239,-0.040213919423261926
-0.2938823764843304,-0.05920203680902947,-0.16667085694810435,0.0010612510777297725,-0.14827302142350351,-0.16948660144017103,-0.059392372924403115,-0.00997413099467097
-0.23793327271638542,-0.06493627953662671,-0.20283373214547984,0.041735591151833576,-0.16177015085811736,-0.12778272171317306,-0.015799409533953288,-0.014815085380014985
-0.16722322614589227,-0.06840774852179722,-0.23334980948067877,0.04749186172832886,-0.15561875662238692,-0.04776136076450933,0.05986101197283895,-0.061458273809647995
-0.10787796308872993,-0.06551714117051044,-0.24593863818355377,0.028938997829420176,-0.13484486260091896,0.02347204971322788,0.1508652165559401,-0.09444547632184708
-0.07164165832343004,-0.05565694489692156,-0.23569598385348467,0.008218173497313384,-0.12160074258776388,0.06033069750301907,0.22341013085787173,-0.08567588418406301
-0.049415001164931756,-0.04218313828008221,-0.2055614256428176,0.024157471832004035,-0.10466474105396892,0.0597515471931427,0.26567849244277547,-0.04468537112338535
-0.0401761427020883,-0.022813296857400682,-0.15708782565544585,0.07353754643855137,-0.09991783525642901,0.07160588588593535,0.2702474160519532,-0.011092474538179508
-0.04559400533562143,0.000963301612065371,-0.09882007267535864,0.1391342713782903,-0.10152058239464094,0.09020134642226016,0.22715800894528546,0.017493985183705336
-0.06241454868024493,0.0251607295004576,-0.04354940748760872,0.18495611828295608,-0.09467971197264045,0.11056641838222217,0.15402382526091113,0.03927163026320195
-0.0785929778397652,0.0447548549481115,0.000918970563971915,0.21859187771149838,-0.07134003570526845,0.12819118736101412,0.09890469873133813,0.05160909957211688
-0.08472467916614515,0.05603605279920889,0.029919641773846158,0.24554043392247532,-0.03205342035111234,0.1297014448755822,0.07110706160687628,0.06323914128841257
-0.08069781518966891,0.060970049183867836,0.043627702343230775,0.2623387679136509,0.01898724106623677,0.08950143752344364,0.05661639151525743,0.07579749488316216
-0.07481633102021369,0.0607032179412693,0.04481427243903271,0.26042617247560307,0.07836028600846452,0.008131088907968315,0.05107030188268955,0.08756141627600472
-0.07325377230368829,0.056553798350957404,0.03736587060513708,0.2500632417772408,0.13110652127904032,-0.09135530927081499,0.05257923876738058,0.10554834644723665
-0.07780029336528496,0.048126684106817565,0.027459622717418915,0.2221747857576051,0.17463921004962774,-0.16613255489174597,0.06547421646069376,0.11524875075159384
-0.08034092905692124,0.03691710319609598,0.015004751138290027,0.1703513484772858,0.2148096754873393,-0.20697811206578481,0.08920277845519889,0.09815058479360454
-0.07425537732464865,0.026568465471359274,0.0016280481595981047,0.10365633038278982,0.24789163777001558,-0.2279036361604886,0.11124200342794963,0.06173757263863616
-0.06228110537104079,0.021152824583530898,-0.006501682598877262,0.042533545443951756,0.25914657077758824,-0.23437956204716603,0.11196431110510326,0.019926311691981467
-0.03820377265216043,0.023762947606539825,-0.01114094960719987,-0.014938363416315423,0.253621416645703,-0.23468154582551867,0.08945052572764049,-0.04329619011108678
-0.007806733762303934,0.03393961023526807,-0.01252924106056021,-0.04730485424695767,0.23027625908191576,-0.23882730963396298,0.06908474313229489,-0.10751381156837782
0.013015395108140261,0.0477781925989869,-0.006640591752944862,-0.04159526458494137,0.1987071342855568,-0.21139467562265868,0.06144474837596927,-0.1649904276335488
0.011422841929560132,0.061252626190136196,0.007411036106385381,-0.010873863659331767,0.16034730046178075,-0.12329595984503823,0.06640407761509914,-0.21149352427839677
-0.008352053537500242,0.07147812459322503,0.025256945445710166,0.026256385304980465,0.12608722034088488,-0.0069971050854981025,0.07434471221156519,-0.23280403215651213
