-0.0007683943848004748,0.0083988576136549,-0.049170982256592374,-0.0476448490682304,-0.0943367039038938,0.043918429386909076
-0.013192314196757862,-0.0076548452492359665,-0.1417036649785776,-0.07273825460307301,-0.10105156284494801,-0.020983225890309487
-0.027441481776695958,-0.016951107229609914,-0.22794137555298236,-0.09512392175560504,-0.11087144920017228,-0.07260751440152301
-0.045018872060504186,-0.015767602458763935,-0.3028291792464123,-0.11333038316157987,-0.1184166430298721,-0.10334178476591561
-0.06492357252114085,-6.27403065959154e-05,-0.3539345149712221,-0.11591034873671889,-0.12642302397742822,-0.11013899233712421
-0.08415680064030644,0.02511893237776477,-0.3742046420887808,-0.09209199309689856,-0.13142630510028458,-0.08479816507217805
-0.09843748989459537,0.06633013967167417,-0.35142775768990897,-0.035640892150624444,-0.13489188736767926,-0.04751454053675419
-0.10227293474545508,0.13961580721088296,-0.27658125949151835,0.04241119724455075,-0.14782323537350334,-0.007713756024241251
-0.09407170487022906,0.2152277828038924,-0.18216138411018487,0.12465949643859123,-0.15888623203514476,-0.002278823069809103
-0.07432619059161454,0.28152277447550156,-0.08638347214084205,0.18324251941348188,-0.15833096658681048,-0.03657380245066691
-0.04906719448030332,0.3107235694886918,-0.018233204870553743,0.2013002364130916,-0.12693088444254869,-0.07977403332324415
-0.01971919865155619,0.3118537671589852,0.03322858599671218,0.18796105992748555,-0.09501582070617035,-0.11479243536846868
0.006662661690182774,0.27909769547099966,0.06819594004048768,0.15719507958227796,-0.0809893552861238,-0.11262676573479924
0.027040154516614966,0.22232091530364811,0.08356592727006318,0.1246268982159049,-0.06876551091604961,-0.09849343446389362
0.03969866554329158,0.15130965987949396,0.08033373916758453,0.10095427653147175,-0.05720538628303321,-0.07669085008926625
0.04667146245598281,0.08120809372555504,0.07160954926854038,0.08789923538247015,-0.055801664001447385,-0.0511829559888049
0.05062549020703084,0.026660836015180937,0.06393566225514502,0.0796296707174998,-0.05736126921289108,-0.02500845200479717
0.0533967140618579,-0.020481039574642534,0.046263858400142105,0.07813323472524088,-0.05124756329639149,-0.015627414637314395
0.056240532861428986,-0.06584061345920784,0.018499714493498614,0.08678162259432506,-0.04198412023084314,-0.018629815064616927
0.060582726049663124,-0.10535693441460914,-0.010415004070150077,0.10010557059177175,-0.035732858624272626,-0.020194614763831012
0.06570640505975085,-0.125434107443083,-0.030336292803623606,0.11681740368112828,-0.04318819273298404,-0.0191667846094483
0.07177155128982088,-0.12903338825864583,-0.03969585935806555,0.1311179037543579,-0.0629963704763805,-0.017213311703196805
0.0768402167793868,-0.12509933677585933,-0.04025373927443958,0.14014564708886784,-0.09060333143433076,-0.00697859325211851
0.0808857031943875,-0.11772107655533398,-0.032601600487335694,0.14240999023276313,-0.118038985757668,0.015534714695797789
0.08394580973535257,-0.10254243504178595,-0.013323865116998517,0.1375662789858089,-0.14703105397153704,0.05420923909189582
0.08567652656782468,-0.08516479096023433,0.015447393089433405,0.13621356603015147,-0.17783163985943884,0.09650511010266438
0.08684140979630366,-0.07226750648877595,0.04623813028730649,0.14086249160143072,-0.20322411413582622,0.13077354389320017
0.08922820457959112,-0.0650738720714498,0.06824881047219386,0.15052650379540042,-0.2192603115679986,0.13558907657749592
0.09374664661484129,-0.05809148195553668,0.07819507061418553,0.15209975163600958,-0.22468497843557925,0.12016686008479072
0.09888261015745967,-0.05311150355967815,0.07035931680026124,0.13946122476895345,-0.21369891018778786,0.08640493007538019
0.10061665291995368,-0.047196040237161944,0.05471618951537676,0.11593575689050098,-0.19111622380448903,0.04475101952601909
0.09776528909848381,-0.044183255533781086,0.0290126616041536,0.08798007442740537,-0.15576574269573626,0.008304731603788315
